id,title,description,date_taken,date_uploaded,latitude,longitude,context,image_url,tags,source_dataset,vision_label,vision_reason,vision_error,vision_model,vision_backend
36071114255,"Belleville Fire Insurance Map 1904-1908, Page 4","Plan showing buildings at the north end of Front and Pinnacle Streets, south of the Upper Bridge in Belleville, Ontario and north of Victoria Avenue.

Produced by Charles E. Goad.             ",1904-01-01 00:00:00,1500665927,44.16786,-77.385184,0,https://live.staticflickr.com/4305/36071114255_7d261cbaaa_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36071115585,"Belleville Fire Insurance Map 1904-1908, Page 5","Plan showing buildings in Pinnacle, Church, Rear and John Streets between Victoria Avenue and Great St. James Street in Belleville, Ontario.

Produced by Charles E. Goad.             ",1904-01-01 00:00:00,1500665926,44.168707,-77.382416,0,https://live.staticflickr.com/4302/36071115585_e81bdebae7_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36071117895,"Belleville Fire Insurance Map 1904-1908, Page 6","Plan showing buildings in Front, Bridge, Pinnacle, Campbell Streets and Victoria Avenue in Belleville, Ontario.

Produced by Charles E. Goad.             ",1904-01-01 00:00:00,1500665925,44.16509,-77.382953,0,https://live.staticflickr.com/4324/36071117895_0e3a802de9_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36071119785,"Belleville Fire Insurance Map 1904-1908, Page 7","Plan showing buildings in Pinnacle, Campbell, Patterson, Church and John Streets between Victoria Avenue and Bridge Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1904-01-01 00:00:00,1500665924,44.165643,-77.381751,0,https://live.staticflickr.com/4291/36071119785_d5faaa9007_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36071121805,"Belleville Fire Insurance Map 1904-1908, Page 8","Plan showing buildings in Front and Pinnacle Streets between Dundas and Bridge in Belleville, Ontario.

Produced by Charles E. Goad.             ",1904-01-01 00:00:00,1500665923,44.162819,-77.381944,0,https://live.staticflickr.com/4303/36071121805_6106e6b99d_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36071123295,"Belleville Fire Insurance Map 1904-1908, Page 9","Plan showing buildings in Church, Lattimer, Turnbull, John and George Streets between Bridge and Dundas Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1904-01-01 00:00:00,1500665922,44.163335,-77.379026,0,https://live.staticflickr.com/4314/36071123295_368f77c95a_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36071125495,"Belleville Fire Insurance Map 1904-1908, Page 10","Plan showing buildings in Bridge, Queen, George, William, Ann, Charles, Forin, Alexander, Foster and Albert Streets and Victoria Avenue in Belleville, Ontario.

Produced by Charles E. Goad.             ",1904-01-01 00:00:00,1500665921,44.16846,-77.377395,0,https://live.staticflickr.com/4307/36071125495_d58430f478_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35230508934,"Belleville Fire Insurance Map 1904-1908, Page 11","Plan showing buildings in George, William, Ann, Charles, Albert, Foster and Burnham Streets between Bridge and Dundas Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1904-01-01 00:00:00,1500665921,44.164366,-77.37437,0,https://live.staticflickr.com/4293/35230508934_0f243dc8ca_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36071110085,"Belleville Fire Insurance Map 1904-1908, Page 12","Plan showing buildings in Front, Pinnacle and Church Streets between Dundas and Wharf (St. Paul) Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1904-01-01 00:00:00,1500665920,44.159794,-77.380464,0,https://live.staticflickr.com/4292/36071110085_82fd9c5b06_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35262044323,"Belleville Fire Insurance Map 1904-1908, Page 14","Plan showing buildings in Bridge Street West, Cedar, Everett, Jane, Coleman, Catharine, James, Brock, Isabel and Mary Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1904-01-01 00:00:00,1500665920,44.163212,-77.387266,0,https://live.staticflickr.com/4326/35262044323_3d019958d9_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35678257700,"Belleville fire insurance map, 1888-1900, Page 2","Plan showing buildings in North Front, Moira, Strachan, Grove, Harvey and Centre Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1900-06-01 00:00:00,1500655509,44.171015,-77.386622,0,https://live.staticflickr.com/4327/35678257700_9cc84f448d_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35678256380,"Belleville fire insurance map, 1888-1900, Page 3","Plan showing buildings in Mill (Station), Great St. James, Ashley, Burrell, Foundry, Reid and Jones Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-01-01 00:00:00,1500655509,44.1706,-77.38336,0,https://live.staticflickr.com/4327/35678256380_ae45c3852e_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36027273056,"Belleville fire insurance map, 1888-1900, Page 4","Plan showing buildings at the north end of Front and Pinnacle Streets, south of the Upper Bridge in Belleville, Ontario and north of Hotel Street (Victoria Avenue).

Produced by Charles E. Goad.             ",1888-01-01 00:00:00,1500655508,44.16786,-77.385184,0,https://live.staticflickr.com/4312/36027273056_bb0c52f12f_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35259452173,"Belleville fire insurance map, 1888-1900, Page 5","Plan showing buildings in Pinnacle, Church, Rear and John Streets between Victoria Avenue and Foundry Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-01-01 00:00:00,1500655508,44.168707,-77.382416,0,https://live.staticflickr.com/4309/35259452173_47a519001a_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35678254230,"Belleville fire insurance map, 1888-1900, Page 6","Plan showing buildings in Front, Bridge, Pinnacle, Campbell and Hotel (Victoria Avenue) Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655507,44.165628,-77.384262,0,https://live.staticflickr.com/4325/35678254230_8ef5986a90_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36027271236,"Belleville fire insurance map, 1888-1900, Page 7","Plan showing buildings in Pinnacle, Campbell, Patterson, Church and John Streets between Victoria Avenue and Bridge Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655506,44.16609,-77.381901,0,https://live.staticflickr.com/4312/36027271236_4ccb7091d8_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36067940225,"Belleville fire insurance map, 1888-1900, Page 8","Plan showing buildings in Front and Pinnacle Streets between Dundas and Bridge in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655505,44.162483,-77.381722,0,https://live.staticflickr.com/4300/36067940225_f29c891c7e_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35259450233,"Belleville fire insurance map, 1888-1900, Page 9","Plan showing buildings in Church, Lattimer, Turnbull, John and George Streets between Bridge and Dundas Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655505,44.163335,-77.379026,0,https://live.staticflickr.com/4320/35259450233_e583eeaf66_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36067937635,"Belleville fire insurance map, 1888-1900, Page 10 (1888)","Plan showing buildings in Bridge, Queen, Hotel (Victoria), George, William, Ann, Charles, Forin, Alexander, Foster and Albert Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655504,44.168676,-77.375507,0,https://live.staticflickr.com/4293/36067937635_4b3cc70879_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35898033712,"Belleville fire insurance map, 1888-1900, Page 10 (1896)","Plan showing buildings in Bridge, Queen, Hotel (Victoria), George, William, Ann, Charles, Forin, Alexander, Foster and Albert Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1896-05-01 00:00:00,1500655504,44.168676,-77.375507,0,https://live.staticflickr.com/4305/35898033712_a7faf6df56_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36067933045,"Belleville fire insurance map, 1888-1900, Page 11","Plan showing buildings in George, William, Ann, Charles, Albert, Foster and Burnham Streets between Bridge and Dundas Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655503,44.165197,-77.374241,0,https://live.staticflickr.com/4297/36067933045_2e519d5d12_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36067929705,"Belleville fire insurance map, 1888-1900, Page 12","Plan showing buildings in Front, Pinnacle and Church Streets between Dundas and Wharf (St. Paul) Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655503,44.15981,-77.380206,0,https://live.staticflickr.com/4324/36067929705_fcce971358_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36067925545,"Belleville fire insurance map, 1888-1900, Page 13","Plan showing buildings in Church, John, Maria and Edmund  Streets between Dundas and Wharf (St. Paul) Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655503,44.160533,-77.377824,0,https://live.staticflickr.com/4321/36067925545_4ac585a016_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36067922805,"Belleville fire insurance map, 1888-1900, Page 14","Plan showing buildings in Bridge Street West, Cedar, Everett, Jane, Coleman, Catharine, James, Brock, Isabel and Mary Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655503,44.163058,-77.387673,0,https://live.staticflickr.com/4306/36067922805_512ee8cb21_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35898020422,"Belleville fire insurance map, 1888-1900, Page 15","Plan showing buildings in Brock, Water, Dundas, Colborne, Mary, James and King Streets in Belleville, Ontario, with inset of Lingham's saw mill.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655503,44.160102,-77.386193,0,https://live.staticflickr.com/4293/35898020422_861983ea3b_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36067920815,"Belleville fire insurance map, 1888-1900, Page 16","Plan showing buildings in Harriet, Coleman, Everett, Henry, Moira, Octavia, Gordon, Boswell, Earl, Fahey, Hillside, Holloway and North Front Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655502,44.170092,-77.390205,0,https://live.staticflickr.com/4309/36067920815_12e7aff8c8_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36067919035,"Belleville fire insurance map, 1888-1900, Page 17","Plan showing buildings in Holloway, Catharine, Octavia, Isabel, Murney, Cedar, Moodie, Burton, Pople, Everett, Coleman, Dunbar, Sinclair, Commercial (Highland Avenue), Willard, Mary, and West Bridge Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655502,44.163935,-77.390248,0,https://live.staticflickr.com/4316/36067919035_d3db61e68a_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35898024662,"Belleville fire insurance map, 1888-1900, Page 18","Plan showing buildings in the southern end of Front, Pinnacle,  Church and John Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1888-05-01 00:00:00,1500655502,44.157177,-77.378125,0,https://live.staticflickr.com/4310/35898024662_9939c4fa9f_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36067915995,"Belleville fire insurance map, 1888-1900, Page 19","Plan showing buildings in Station, Lingham, Bleecker, Lime, Bettes,  Starling and Brassey Streets and Railway Terrace in Belleville, Ontario.

Produced by Charles E. Goad.             ",1896-05-01 00:00:00,1500655501,44.178549,-77.373865,0,https://live.staticflickr.com/4307/36067915995_a91eaf3cb1_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35259453393,"Belleville fire insurance map, 1888-1900, Page 20","Plan showing buildings in College, Olive, Evans, Ridley, Grier, Geddes, St. Charles, Strachan, Baldwin, Stone, Elm, Moira and North Front Streets in Belleville, Ontario.

Produced by Charles E. Goad.             ",1900-06-01 00:00:00,1500655501,44.175786,-77.386804,0,https://live.staticflickr.com/4316/35259453393_fd841c24b3_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35898019262,"Belleville fire insurance map, 1888-1900, Page 21","Plan showing buildings at the south end of John and Maria Streets south of Wharf (St. Paul) Street in Belleville, Ontario, including the steel rolling mill. There is an inset of the cheese warehouses on College Street and an index to banks, schools, factories, hotels and public buildings.

Produced by Charles E. Goad.             ",1900-06-01 00:00:00,1500655500,44.157993,-77.375314,0,https://live.staticflickr.com/4297/35898019262_e6a973fe9f_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35675262050,Belleville fire insurance map 1878-1883: Page 2,"Plan showing buildings in Church Street and Rear and John Streets between Hotel (Victoria Avenue) and Foundry Streets in Belleville, Ontario.

Produced by Charles E. Goad.",1878-01-01 00:00:00,1500643730,44.16863,-77.382717,0,https://live.staticflickr.com/65535/35675262050_a31ccfd53d_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35675265260,Belleville fire insurance map 1878-1883: Page 3,"Plan showing buildings in Moira, Harriet, Centre, Grove and North Front Streets in Belleville, Ontario.

Produced by Charles E. Goad.",1878-01-01 00:00:00,1500643729,44.170431,-77.386965,0,https://live.staticflickr.com/65535/35675265260_b75d65c596_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35675268100,Belleville fire insurance map 1878-1883: Page 4,"Plan showing buildings in Mill (Station), Great St. James, Ashley, Burrell Streets in Belleville, Ontario.

Produced by Charles E. Goad.",1878-01-01 00:00:00,1500643728,44.172124,-77.381418,0,https://live.staticflickr.com/65535/35675268100_d39115bf94_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35255544673,Belleville fire insurance map 1878-1883: Page 5,"Plan showing buildings in Front, Bridge, Pinnacle, Campbell and Hotel (Victoria Avenue) Streets in Belleville, Ontario.

Produced by Charles E. Goad.",1878-01-01 00:00:00,1500643728,44.165559,-77.384165,0,https://live.staticflickr.com/65535/35255544673_2b736a28a4_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35675273360,Belleville fire insurance map 1878-1883: Page 6,"Plan showing buildings in Church Street between Hotel (Victoria) and Bridge Streets, with Pinnacle, Campbell and Patterson Streets in Belleville, Ontario.

Produced by Charles E. Goad.",1878-01-01 00:00:00,1500643727,44.165675,-77.381494,0,https://live.staticflickr.com/65535/35675273360_d42b280d80_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35224483484,Belleville fire insurance map 1878-1883: Page 7,"Plan showing buildings in Front and Pinnacle Streets between Dundas and Bridge in Belleville, Ontario.

Produced by Charles E. Goad.",1878-01-01 00:00:00,1500643727,44.162858,-77.382931,0,https://live.staticflickr.com/65535/35224483484_05557b6a2d_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36024159576,Belleville fire insurance map 1878-1883: Page 8,"Plan showing buildings in Front, Pinnacle and Church Streets between Dundas and Wharf (St. Paul) Streets in Belleville, Ontario.

Produced by Charles E. Goad.",1878-01-01 00:00:00,1500643726,44.15981,-77.380206,0,https://live.staticflickr.com/65535/36024159576_96e01b546d_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35224486184,Belleville fire insurance map 1878-1883: Page 9,"Plan showing buildings in the southern end of Front Street and part of John, George, William, Ann, Charles, Albert and Foster Streets in Belleville, Ontario.

Produced by Charles E. Goad.",1878-01-01 00:00:00,1500643726,44.156623,-77.379026,0,https://live.staticflickr.com/65535/35224486184_6339007c8a_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
36024163566,Belleville fire insurance map 1878-1883: Page 10,"Plan showing buildings in Bridge, Queen, Hotel (Victoria), George, William, Ann, Charles, Forin, Alexander, Pine and Albert Streets in Belleville, Ontario.

Produced by Charles E. Goad.",1878-01-01 00:00:00,1500643725,44.167906,-77.376708,0,https://live.staticflickr.com/65535/36024163566_d70b7c1f17_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35931775011,Belleville fire insurance map 1878-1883: Page 11,"Plan showing buildings in Bridge Street West, Cedar, Everett, Jane, Coleman, James, Brock and Mary Streets in Belleville, Ontario.

Produced by Charles E. Goad.",1878-01-01 00:00:00,1500643725,44.163058,-77.387673,0,https://live.staticflickr.com/65535/35931775011_46d88e55eb_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35224477184,Belleville fire insurance map 1878-1883: Page 12,"Plan showing buildings in Water, Dundas, Colborne, Mary, James and King Streets in Belleville, Ontario.

Produced by Charles E. Goad.",1878-01-01 00:00:00,1500643725,44.160364,-77.387287,0,https://live.staticflickr.com/65535/35224477184_efa8a3d27e_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.000,,ViT-B-32,openclip
35493119470,HC00911,"&quot;Belleville Cheese Board in front of City Hall&quot;

A group of men standing at the southern side of the front of City Hall in Belleville, Ontario. There are awnings over the windows which carry the words &quot;Assessors Office&quot; and &quot;Gas Office&quot;. This is a print of William James Topley photograph 3152, the negative of which is held at <a href=""http://central.bac-lac.gc.ca/.redirect?app=fonandcol&amp;id=3371588&amp;lang=eng"" rel=""noreferrer nofollow"">Library and Archives Canada</a>.",1913-08-01 00:00:00,1499878541,44.162965,-77.383403,0,https://live.staticflickr.com/4304/35493119470_e1f3dce25c_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.035,,ViT-B-32,openclip
35038068134,HC00902,"Snapshot of Belleville High School students identified as:
Audrey Arnott, Cora Grant, Emily Armstrong, Harold Welch, Harold Reid, Vernon Clarke, Lucy Grant and Helen Simkins.  The south side of St. Andrew's Presbyterian Church is in the background.",1910-01-01 00:00:00,1499865830,44.166652,-77.381418,0,https://live.staticflickr.com/4211/35038068134_7fc3a37673_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.011,,ViT-B-32,openclip
34935928364,2017-61 (4) front,"&quot;Moire River, Belleville, Ontario.-26.&quot;
This photo is taken from the area near the Upper Bridge, looking south.  City Hall and the Lower Bridge are visible in the background
Tinted postcard of the Moira River taken from the west bank looking south from approximately Moira Street, Belleville, Ontario.",1940-01-01 00:00:00,1499434134,44.168106,-77.388081,0,https://live.staticflickr.com/4218/34935928364_ce629b7a8d_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.013,,ViT-B-32,openclip
34966119453,HC03233,"&quot;FRONT STREET, BELLEVILLE, ONT. LOOKING NORTH B-7&quot;
St. Michael's Roman Catholic Church is visible on the rear right, along with both towers of Tabernacle United Church.  This view was taken from City Hall tower.
None of the downtown buildings are recognizable so the street at the left cannot be identified.
Part of a set of fold-out postcards of Belleville, Ontario. Manufactured by Valentine-Black Ltd, of Toronto.",1940-01-01 00:00:00,1499432252,44.163704,-77.384176,0,https://live.staticflickr.com/4079/34966119453_3a557a0832_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.307,,ViT-B-32,openclip
34930112283,HC02107,"Reproduction of a photograph showing the millpond and road to Eldorado in Madoc, Ontario. The photograph is taken from the tower of the Presbyterian Church, looking towards the Anglican and Roman Catholic churches.",1875-01-01 00:00:00,1499274043,44.507141,-77.473332,0,https://live.staticflickr.com/4079/34930112283_a649c0fcc4_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.051,,ViT-B-32,openclip
35322676632,HC00792,"Stereoscopic view of St. Andrew's Presbyterian Church and the Belleville High School and Queen Victoria Public School (built 1873) on Church Street in Belleville, Ontario. On the right is the tower of the John Street Presbyterian Church which burned down in the late 1930s.

Picture taken by David Morrice.

Negative No. B-79",1875-01-01 00:00:00,1498244668,44.166316,-77.381572,0,https://live.staticflickr.com/4290/35322676632_277f7eb958_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.302,,ViT-B-32,openclip
35354231911,HC00561,"Postcard view of Front Street, Belleville, Ontario, looking south toward City Hall from a point north of Victoria Avenue. On the left is a café and the Crystal Hotel, which was at 317 Front Street. There are cars parked along the street and a sign advertising &quot;One hour parking&quot; on a lamppost to the right.

One of a set of souvenir postcards of Belleville.",1940-01-01 00:00:00,1498225476,44.166875,-77.385163,0,https://live.staticflickr.com/4259/35354231911_96c18f80f0_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.378,,ViT-B-32,openclip
35317486692,HC00563,"Front Street, Belleville, Ontario, looking north from the tower of City Hall.  On the right, the steeples of St. Michael's Roman Catholic Church and Tabernacle United Church are visible in the background.

One of a set of souvenir postcards of Belleville.",1940-01-01 00:00:00,1498225475,44.163704,-77.384176,0,https://live.staticflickr.com/4258/35317486692_5987af9317_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.445,,ViT-B-32,openclip
35445105726,HC00564,"View of the lower end of Front Street and Victoria Park in Belleville, Ontario. On the left are Trudeau Motors, the Capitol Theatre (closed for renovations) and Harry Brown, blacksmith.  Set back behind them on the left is the Wallbridge house, originally Margaret Simpson's home which she sold to the Wallbridge family circa 1825.  On the right, are two gas stations:  White Rose and Cities Service. The last building before the trees is Firehall #1.

One of a set of souvenir postcards of Belleville.",1940-01-01 00:00:00,1498225474,44.161288,-77.382674,0,https://live.staticflickr.com/4254/35445105726_1939084021_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.168,,ViT-B-32,openclip
35278441602,HC01467,"Aerial view looking south down Front Street towards Victoria Park in Belleville, Ontario, from the tower of City Hall. The Park Theatre is visible at the bottom of the image. In the centre is the white frame Wallbridge house (originally Margaret Simpson's inn), with the Loyalist monument in the park opposite it.

Negative No. B-181",1965-01-01 00:00:00,1498050362,44.161288,-77.382674,0,https://live.staticflickr.com/4230/35278441602_cff8bd37bf_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.210,,ViT-B-32,openclip
34518235513,HC00456,"Reproduction of a photograph of the Lower Bridge in Belleville, Ontario, looking northwest from City Hall in around 1880. The Belleville Marble Works and Snider's Hotel are visible at the junction of Coleman and Bridge Streets and the Holloway Street Methodist Church can be seen in the distance (built 1877-1878).

Negative No. B-82

See also <a href=""https://www.flickr.com/photos/cabhc/54743097657/"">2025-085</a>.",1880-01-01 00:00:00,1497553631,44.163119,-77.385635,0,https://live.staticflickr.com/4285/34518235513_2152e67a96_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.129,,ViT-B-32,openclip
35193054981,HC01452,"Reproduction of a postcard showing Campbell Street in Belleville, Ontario looking west from Church Street.",1900-01-01 00:00:00,1497533309,44.165505,-77.381794,0,https://live.staticflickr.com/4224/35193054981_2e650a864f_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.013,,ViT-B-32,openclip
35177870881,HC01438a,"Front Street, Belleville, Ontario, looking north from just north of Campbell Street. Buildings on the street are decorated with Union flags and evergreens to welcome home men who served in the Northwest Rebellion at the <a href=""https://en.wikipedia.org/wiki/Battle_of_Batoche"" rel=""noreferrer nofollow"">Battle of Batoche</a>. See also <a href=""https://www.flickr.com/photos/cabhc/35177870881/"">HC02205</a>.

Negative No. B-193",1885-01-01 00:00:00,1497466767,44.166075,-77.385334,0,https://live.staticflickr.com/4231/35177870881_352e8eafa1_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.208,,ViT-B-32,openclip
34919523400,HC01427,"Two gentlemen standing in front of a large building that stocks groceries. This view is looking east along Hotel Street (Victoria Avenue) from Front Street in Belleville, Ontario, with the Bank of Montreal in the distance. This is a detail from the stereoscopic photograph at <a href=""https://www.flickr.com/photos/cabhc/27823219169/"">HC01454</a>.

Negative No. B-14",1865-01-01 00:00:00,1497460139,44.166537,-77.384862,0,https://live.staticflickr.com/4238/34919523400_b6a277f388_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.325,,ViT-B-32,openclip
34493349143,HC01349,"Business card advertising the Belleville Business College, showing a photograph looking south from Front Street over Victoria Park in Belleville, Ontario.",1910-01-01 00:00:00,1497445359,44.160056,-77.382609,0,https://live.staticflickr.com/4245/34493349143_917962e6cd_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.389,,ViT-B-32,openclip
34473340433,HC01325,"&quot;Market House&quot;. The words &quot;red brick &amp; tin&quot; are written on the front of the drawing.

Reproduction of a sketch by Edwin Whitefield of the market building in Belleville, Ontario, made around 1855. Part of a collection held at <a href=""http://central.bac-lac.gc.ca/.redirect?app=fonandcol&amp;id=2938802&amp;lang=eng"" rel=""noreferrer nofollow"">Library and Archives Canada</a>.",1850-01-01 00:00:00,1497359674,44.163012,-77.382566,0,https://live.staticflickr.com/4207/34473340433_9455c910d0_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.245,,ViT-B-32,openclip
34473341573,HC01324,"Parking lot between McAnnany and Market Streets behind City Hall in Belleville, Ontario, with Loblaws grocery store on the east side of Pinnacle Street in the background.

Negative No. B-182",1965-01-01 00:00:00,1497359673,44.163012,-77.382566,0,https://live.staticflickr.com/4235/34473341573_d23c8055fc_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.034,,ViT-B-32,openclip
34880444950,HC01320,"Corbin Lock Company and Dundas Street West in Belleville, Ontario, taken from the tower of City Hall, looking southwest across the Moira river.

Negative No. B-183
",1965-01-01 00:00:00,1497294585,44.162106,-77.385298,0,https://live.staticflickr.com/4236/34880444950_35b6a3f35b_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.093,,ViT-B-32,openclip
35262049515,HC01284,"Ice on the Moira river during the 1936 floods in Belleville, Ontario. Looking northeast to City Hall from Coleman Street.  In the background, the spires of St. Michael's RC church and St. Andrew's Presbyterian, as well as the towers of Bridge Street United and St. Thomas Anglican churches are visible along with the City Hall

Donated by W. A. Dempsey, 1963.",1936-03-01 00:00:00,1497280125,44.165623,-77.386271,0,https://live.staticflickr.com/4241/35262049515_22324a21a8_o.jpg,,Community Archives of Belleville  Hastings County,NO,openclip p(building)=0.379,,ViT-B-32,openclip
